gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
1, 2025/05/15 09:56:11.491, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:11.491, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:11.492, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:56:12.492, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:12.492, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:12.492, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:12.493, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:56:13.493, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:13.493, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:13.493, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:13.494, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:14.494, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:14.494, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/15 09:56:14.495, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:14.495, 0, 1, 40960, 55.30, 29, 210
0, 2025/05/15 09:56:15.495, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:15.495, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:15.496, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:15.496, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:56:16.496, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:16.496, 0, 1, 40960, 58.91, 29, 1095
2, 2025/05/15 09:56:16.497, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/15 09:56:16.497, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:17.497, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:17.497, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/15 09:56:17.497, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:17.497, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:18.498, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:18.498, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/15 09:56:18.498, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:18.498, 0, 1, 40960, 55.03, 29, 210
